customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age,employed,no_education_info,loan_amount_category,is_savings_account,loan_amount_to_total_due_ratio,daily_payment,has_branch_info,location_cluster,is_short_term,loanamount_sum,loanamount_mean,loanamount_median,loanamount_max,loanamount_min,loannumber_count,totaldue_sum,totaldue_mean,termdays_max,termdays_min,termdays_mean,average_interest,average_repayment_time,EarlyRepaymentFlag,LatePaymentFlag,good_bad_flag
8a858fe8586deed301586f1b2e7d41f2,301959493,8,2017-07-01 22:32:01,2017-07-01 21:31:56,30000.0,34500.0,30,0,Savings,3.2648063,6.5979106,Access Bank,Permanent,Others,39,0,1,High,1,0.8695652173913043,1150.0,0,0,1,120000.0,17142.85714285714,20000.0,30000.0,10000.0,7.0,144900.0,20700.0,30.0,30.0,30.0,3557.1428571428573,30.0294708994709,0.42857142857142855,0.5714285714285714,1
8a858ff25c88461c015c885b45fb0b28,301993016,2,2017-07-24 10:13:10,2017-07-24 09:13:03,10000.0,11500.0,15,1,Savings,5.1954733,7.5710833,Diamond Bank,Permanent,Others,38,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,13.671793981481482,1.0,0.0,1
8a858ffa5adb9abd015adbe07c2c2e52,301996665,7,2017-07-26 10:42:39,2017-07-26 09:42:33,30000.0,39000.0,60,0,Savings,3.3767577,6.6164872,Fidelity Bank,Permanent,Others,31,0,1,High,1,0.7692307692307693,650.0,0,0,0,80000.0,13333.333333333334,10000.0,20000.0,10000.0,6.0,97250.0,16208.333333333334,30.0,15.0,25.0,2875.0,17.551983024691356,0.8333333333333334,0.16666666666666666,1
8a858e0f5c45466f015c55c7e09d5e9c,301991394,2,2017-07-22 23:44:32,2017-07-22 22:44:24,10000.0,13000.0,30,0,Savings,7.8819306,8.8536729,UBA,Permanent,Others,30,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,38.33743055555556,0.0,1.0,0
8a858e6f5668e017015684c4a4305d0a,301982910,2,2017-07-18 00:08:51,2017-07-17 23:08:45,10000.0,13000.0,30,0,Savings,3.3286609,6.7038913,Diamond Bank,Permanent,Others,24,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,12.605625,1.0,0.0,0
8a858ee755a0c84a0155bf1b6a02583e,302004018,9,2017-07-30 22:15:31,2017-07-30 21:15:23,10000.0,13000.0,30,0,Savings,7.0319167,4.7352933,UBA,Permanent,Others,34,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,80000.0,10000.0,10000.0,10000.0,10000.0,8.0,101000.0,12625.0,30.0,15.0,26.25,2625.0,32.07879195601852,0.25,0.625,0
8a858f225bfdb280015c0742b3c63016,301985419,2,2017-07-19 11:23:15,2017-07-19 10:23:07,10000.0,13000.0,30,0,Savings,3.336857,6.5187287,UBA,Permanent,Others,31,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,30.15658564814815,0.0,1.0,0
8a858f68588604400158968766d72335,301965941,8,2017-07-06 08:02:10,2017-07-06 07:02:03,20000.0,24500.0,30,0,Savings,3.9328862,7.4150444,Zenith Bank,Permanent,Others,32,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,80000.0,11428.57142857143,10000.0,20000.0,10000.0,7.0,94300.0,13471.42857142857,30.0,15.0,19.285714285714285,2042.857142857143,25.645410052910055,0.7142857142857143,0.2857142857142857,0
8a858fcf558237b40155865605853ffb,301963634,3,2017-07-04 17:54:58,2017-07-04 16:54:49,10000.0,13000.0,30,0,Other,3.3544779,6.554676,Standard Chartered,Permanent,Others,47,0,1,Low,0,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,24500.0,12250.0,30.0,15.0,22.5,2250.0,35.287447916666665,0.5,1.0,0
8a8588235384a58d01538faa46246121,301971279,9,2017-07-10 12:04:35,2017-07-10 11:03:22,40000.0,48000.0,60,0,Other,4.6184045,8.4870216,GT Bank,Permanent,Others,25,0,1,High,0,0.8333333333333334,800.0,0,0,0,180000.0,22500.0,20000.0,40000.0,10000.0,8.0,218200.0,27275.0,60.0,15.0,39.375,4775.0,33.186430844907406,0.875,0.5,0
8a85888c54a05b820154aa79afb15290,301980486,8,2017-07-16 15:29:04,2017-07-16 14:28:57,20000.0,24500.0,30,0,Savings,3.4007935,6.6393427,GT Bank,Permanent,Others,28,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,100000.0,14285.714285714286,10000.0,20000.0,10000.0,7.0,120300.0,17185.714285714286,30.0,15.0,23.571428571428573,2900.0,31.534631283068784,0.2857142857142857,0.5714285714285714,1
8a8588fd53c244bc0153c9c031e76307,302001937,7,2017-07-29 10:13:14,2017-07-29 09:13:05,20000.0,24500.0,30,0,Savings,7.3879571,9.1171305,Fidelity Bank,Permanent,Others,27,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,80000.0,13333.333333333334,10000.0,20000.0,10000.0,6.0,98250.0,16375.0,30.0,15.0,27.5,3041.6666666666665,11.744386574074072,1.0,0.0,1
8a85895054a061920154a97b3a201bf9,301984073,7,2017-07-18 15:14:14,2017-07-18 14:14:07,30000.0,34500.0,30,0,Other,3.3808433,6.5862717,Union Bank,Permanent,Others,33,0,1,High,0,0.8695652173913043,1150.0,0,0,1,110000.0,18333.333333333332,15000.0,30000.0,10000.0,6.0,131800.0,21966.666666666668,30.0,30.0,30.0,3633.3333333333335,25.378051697530864,1.0,0.16666666666666666,1
8a8589a453bc422d0153c78133226c26,301998395,10,2017-07-27 09:31:39,2017-07-27 08:31:33,40000.0,48000.0,60,0,Other,3.3321234,6.6348045,Keystone Bank,Self-Employed,Graduate,40,1,0,High,0,0.8333333333333334,800.0,0,0,0,220000.0,24444.444444444445,20000.0,40000.0,10000.0,9.0,268400.0,29822.222222222223,60.0,30.0,43.333333333333336,5377.777777777777,37.21741769547325,0.6666666666666666,0.8888888888888888,1
8a8589c1545181f301546606804130a2,301995703,2,2017-07-25 17:43:54,2017-07-25 16:43:47,10000.0,13000.0,30,0,Other,3.3525884,6.6370015,Fidelity Bank,Permanent,Others,22,0,1,Low,0,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,18.25403935185185,0.0,1.0,1
8a858e035693e02901569484c15f3bf1,301967189,9,2017-07-06 22:11:49,2017-07-06 21:11:36,40000.0,44000.0,30,0,Savings,7.3825294,10.4619949,Access Bank,Self-Employed,Graduate,37,1,0,High,1,0.9090909090909091,1466.6666666666667,0,0,1,180000.0,22500.0,25000.0,30000.0,10000.0,8.0,204850.0,25606.25,30.0,15.0,22.5,3106.25,14.686912615740741,1.0,0.125,1
8a858e135cb22031015cb663b7c54fa9,301994764,2,2017-07-25 08:24:34,2017-07-25 07:24:27,10000.0,13000.0,30,0,Savings,3.9918867,6.6207717,Skye Bank,Permanent,Others,38,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,35.609027777777776,0.0,1.0,1
8a858e1d5cd58f9e015cdfe7c50d380b,301996427,2,2017-07-26 08:32:42,2017-07-26 07:32:35,10000.0,12500.0,30,0,Savings,94.6767649,55.3115991,First Bank,Permanent,Others,31,0,1,Low,1,0.8,416.6666666666667,0,2,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,29.56085648148148,1.0,0.0,1
8a858e325ac154c1015ac67cfc136cf3,301981477,5,2017-07-17 10:02:11,2017-07-17 09:02:05,20000.0,24500.0,30,0,Savings,3.9216835,7.4363129,GT Bank,Permanent,Others,27,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,45000.0,11250.0,10000.0,15000.0,10000.0,4.0,57375.0,14343.75,30.0,30.0,30.0,3093.75,29.012060185185184,0.5,0.75,1
8a858e3c5853733801586a30c5c04575,301967943,9,2017-07-07 12:57:48,2017-07-07 11:57:30,30000.0,39000.0,60,0,Savings,3.2949932,6.6353847,Diamond Bank,Permanent,Others,24,0,1,High,1,0.7692307692307693,650.0,0,0,0,130000.0,16250.0,15000.0,30000.0,10000.0,8.0,155600.0,19450.0,60.0,15.0,26.25,3200.0,25.177886284722224,0.375,0.75,1
8a858e495bf8527e015bf9ec3e176b75,301993115,4,2017-07-24 11:01:29,2017-07-24 10:01:22,10000.0,13000.0,30,0,Savings,7.4464175,8.9622696,Fidelity Bank,Permanent,Others,44,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,39000.0,13000.0,30.0,30.0,30.0,3000.0,22.95466049382716,0.3333333333333333,0.3333333333333333,1
8a858e585693982b0156adecb6c42cdb,301983687,11,2017-07-18 12:09:35,2017-07-18 11:09:28,40000.0,44000.0,30,0,Savings,12.0355697,9.4657347,First Bank,Permanent,Graduate,43,0,0,High,1,0.9090909090909091,1466.6666666666667,0,0,1,230000.0,23000.0,20000.0,40000.0,10000.0,10.0,276000.0,27600.0,60.0,30.0,39.0,4600.0,27.186506944444442,0.9,0.3,1
8a858e655a047d1a015a142bd3e7145f,301976249,7,2017-07-13 15:29:40,2017-07-13 14:28:34,30000.0,34500.0,30,0,Savings,5.2238733,7.6233317,Access Bank,Permanent,Others,31,0,1,High,1,0.8695652173913043,1150.0,0,0,1,90000.0,15000.0,15000.0,20000.0,10000.0,6.0,110300.0,18383.333333333332,30.0,15.0,27.5,3383.3333333333335,25.987507716049382,1.0,0.16666666666666666,1
8a858e6a5bfd4b54015c02171e1660b1,301983939,3,2017-07-18 14:12:04,2017-07-18 13:11:56,20000.0,22250.0,15,1,Savings,3.2705574,6.4611679,GT Bank,Permanent,Others,30,0,1,Medium,1,0.898876404494382,1483.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,23000.0,11500.0,15.0,15.0,15.0,1500.0,11.671550925925926,1.0,0.0,1
8a858e6c5c88d145015c9624de8056f3,301969923,2,2017-07-09 07:41:35,2017-07-09 06:41:29,10000.0,13000.0,30,0,Savings,8.616696,7.712747,Zenith Bank,Permanent,Others,39,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,22.24306712962963,1.0,0.0,1
8a858e705668e16701568e128474421a,301975150,2,2017-07-12 20:24:36,2017-07-12 19:24:29,10000.0,11500.0,15,0,Other,2.7494204,6.6349303,First Bank,Permanent,Others,31,0,1,Low,0,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,9.121377314814815,1.0,0.0,1
8a858e785c8d9167015c92299ef81a09,301978181,2,2017-07-14 18:51:05,2017-07-14 17:50:57,10000.0,13000.0,30,0,Savings,7.4767951,9.0751951,UBA,Permanent,Others,28,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,28.25542824074074,1.0,0.0,1
8a858f8a5a424041015a4673217f2c18,301973211,4,2017-07-11 15:11:43,2017-07-11 14:11:37,20000.0,24500.0,30,0,Savings,4.4975218,7.7088112,GT Bank,Permanent,Others,42,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,39000.0,13000.0,30.0,30.0,30.0,3000.0,25.97978009259259,1.0,0.3333333333333333,1
8a858f975c4582c4015c4e2ba05c62b5,301992746,3,2017-07-24 06:53:07,2017-07-24 05:52:59,10000.0,13000.0,30,0,Savings,7.4045983,9.07321,First Bank,Permanent,Others,36,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,26000.0,13000.0,30.0,30.0,30.0,3000.0,26.50497685185185,1.0,0.0,1
8a858f9f5bd99987015bdc921fb36531,301971320,2,2017-07-10 12:24:18,2017-07-10 11:24:12,10000.0,13000.0,30,1,Savings,7.0398826,4.805876,GT Bank,Permanent,Others,28,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,27.10494212962963,1.0,0.0,1
8a858fa154e2912f01550b96c0520352,301999173,12,2017-07-27 17:03:39,2017-07-27 16:02:30,40000.0,44000.0,30,0,Other,3.3566824,6.483432,First Bank,Permanent,Secondary,37,0,0,High,0,0.9090909090909091,1466.6666666666667,0,0,1,240000.0,21818.18181818182,20000.0,30000.0,10000.0,11.0,284200.0,25836.363636363636,30.0,30.0,30.0,4018.181818181818,29.794924242424244,0.7272727272727273,0.36363636363636365,1
8a858fa45bd95e9a015bdd6768893f4d,301967661,3,2017-07-07 09:58:11,2017-07-07 08:58:05,10000.0,13000.0,30,1,Savings,7.5010263,9.0478276,GT Bank,Permanent,Others,46,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,26000.0,13000.0,30.0,30.0,30.0,3000.0,30.12818287037037,0.5,0.5,0
8a858fb65a4bf70d015a4c41e5112d73,301964824,5,2017-07-05 13:07:59,2017-07-05 12:07:44,20000.0,24500.0,30,0,Savings,3.8761145,7.3610842,GT Bank,Permanent,Others,29,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,50000.0,12500.0,10000.0,20000.0,10000.0,4.0,62000.0,15500.0,30.0,15.0,26.25,3000.0,23.744950810185188,0.75,0.25,1
8a858fc15cd06c32015cd429b6951f35,301982760,2,2017-07-17 21:44:11,2017-07-17 20:44:05,10000.0,11500.0,15,0,Savings,3.2266053,6.6042239,First Bank,Permanent,Others,31,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,15.273969907407407,0.0,0.0,1
8a858fd3552c7562015562a28e7672a4,301998637,11,2017-07-27 11:59:44,2017-07-27 10:59:37,40000.0,48000.0,60,0,Other,3.2504,6.59471,GT Bank,Self-Employed,Graduate,42,1,0,High,0,0.8333333333333334,800.0,0,0,0,210000.0,21000.0,20000.0,30000.0,10000.0,10.0,249150.0,24915.0,60.0,15.0,31.5,3915.0,30.42989814814815,0.7,0.3,1
8a858fd85507735701550d82f1b723ff,301979453,19,2017-07-15 17:29:12,2017-07-15 16:29:04,20000.0,20500.0,15,0,Other,7.4278134,10.4870486,Access Bank,Self-Employed,Others,37,1,1,Medium,0,0.975609756097561,1366.6666666666667,0,0,1,320000.0,17777.777777777777,20000.0,30000.0,10000.0,18.0,350350.0,19463.88888888889,15.0,15.0,15.0,1686.111111111111,15.080009645061729,0.7222222222222222,0.1111111111111111,1
8a858fe05d421ff4015d4c87d2a21ceb,301994359,2,2017-07-24 22:34:06,2017-07-24 21:33:55,10000.0,13000.0,30,0,Savings,8.52696,12.023015,Skye Bank,Permanent,Others,34,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,3.573888888888889,1.0,0.0,0
8a858fea5b8c314d015b8f3fa4a93a11,301976221,4,2017-07-13 15:09:24,2017-07-13 14:09:19,10000.0,11500.0,15,1,Savings,6.2832062,4.9202344,GT Bank,Permanent,Others,35,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,34500.0,11500.0,15.0,15.0,15.0,1500.0,21.653645833333332,0.0,0.6666666666666666,0
8a858ff45be92ea2015be9cb6e5b3a89,301989973,5,2017-07-21 20:15:58,2017-07-21 19:15:53,20000.0,24500.0,30,0,Savings,7.0933814,8.944858,EcoBank,Permanent,Others,34,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,45000.0,11250.0,10000.0,15000.0,10000.0,4.0,52875.0,13218.75,30.0,15.0,18.75,1968.75,17.83966145833333,1.0,0.5,1
8a81890b51d31db90151d5fd989c1dbd,301967361,2,2017-07-07 05:43:07,2017-07-07 04:43:00,10000.0,13000.0,30,0,Savings,3.325616,6.6531879,Sterling Bank,Permanent,Graduate,33,0,0,Low,1,0.7692307692307693,433.3333333333333,1,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,56.363761574074076,0.0,1.0,0
8a858e245c214660015c301d19ab184f,302000317,3,2017-07-28 11:11:37,2017-07-28 10:11:31,10000.0,13000.0,30,1,Savings,3.3126539,7.1044601,Fidelity Bank,Permanent,Others,28,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,24500.0,12250.0,30.0,15.0,22.5,2250.0,27.366921296296297,0.5,0.5,0
8a858eb858b1a6d20158b90ccf8a1298,301977390,2,2017-07-14 11:23:07,2017-07-14 10:21:56,10000.0,11500.0,15,0,Savings,4.5835012,7.7992992,UBA,Permanent,Others,25,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,10.298032407407407,1.0,0.0,0
8a858eef5554890501556a2471a71e26,301969511,7,2017-07-08 17:27:11,2017-07-08 16:27:06,10000.0,13000.0,30,0,Other,3.3217367,6.6305389,Access Bank,Permanent,Others,31,0,1,Low,0,0.7692307692307693,433.3333333333333,0,0,1,60000.0,10000.0,10000.0,10000.0,10000.0,6.0,72000.0,12000.0,30.0,15.0,20.0,2000.0,23.788632330246912,0.3333333333333333,0.6666666666666666,0
8a858f685aae9a21015aafc38f817511,301975456,3,2017-07-13 05:55:53,2017-07-13 04:55:45,20000.0,22250.0,15,0,Savings,4.5287483,7.7695283,GT Bank,Permanent,Others,25,0,1,Medium,1,0.898876404494382,1483.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,23000.0,11500.0,15.0,15.0,15.0,1500.0,17.118993055555556,0.0,1.0,0
8a858fa3586d20e001586d8ef15428c1,301999292,8,2017-07-27 18:22:18,2017-07-27 17:22:11,30000.0,34500.0,30,0,Savings,3.3895159,6.4513615,FCMB,Permanent,Others,32,0,1,High,1,0.8695652173913043,1150.0,0,0,1,150000.0,21428.571428571428,20000.0,30000.0,10000.0,7.0,179400.0,25628.571428571428,60.0,30.0,34.285714285714285,4200.0,30.851314484126984,0.7142857142857143,0.42857142857142855,0
8a858ff5562dc3b601562fffe43c14bc,301967602,9,2017-07-07 09:21:17,2017-07-07 08:21:10,30000.0,34500.0,30,0,Savings,3.947865,7.4249657,Access Bank,Permanent,Others,35,0,1,High,1,0.8695652173913043,1150.0,0,0,1,170000.0,21250.0,20000.0,30000.0,10000.0,8.0,197550.0,24693.75,30.0,15.0,26.25,3443.75,30.704016203703702,0.625,0.75,0
8a85881053bc33670153c7a4d2685aa0,302003037,8,2017-07-30 07:04:32,2017-07-30 06:04:25,10000.0,11125.0,15,0,Savings,3.2377797,6.5917535,GT Bank,Self-Employed,Graduate,32,1,0,Low,1,0.898876404494382,741.6666666666666,0,0,1,75000.0,10714.285714285714,10000.0,20000.0,5000.0,7.0,93375.0,13339.285714285714,30.0,15.0,25.714285714285715,2625.0,22.22225529100529,0.5714285714285714,0.42857142857142855,1
8a858899538ddb8e0153a780c56e34bb,301963724,22,2017-07-04 18:52:48,2017-07-04 17:51:42,40000.0,43500.0,30,0,Other,3.3197567,6.519665,GT Bank,Self-Employed,Secondary,39,1,0,High,0,0.9195402298850575,1450.0,0,0,1,490000.0,23333.333333333332,30000.0,40000.0,10000.0,21.0,553000.0,26333.333333333332,30.0,15.0,22.142857142857142,3000.0,21.299182649911817,0.6190476190476191,0.5238095238095238,1
8a8588fd53c244bc0153c7b2842d093b,302001860,17,2017-07-29 09:17:34,2017-07-29 08:17:27,35000.0,38500.0,30,0,Other,7.0000951,4.8875645,GT Bank,Permanent,Others,26,0,1,High,0,0.9090909090909091,1283.3333333333333,0,0,1,350000.0,21875.0,20000.0,40000.0,5000.0,16.0,410300.0,25643.75,60.0,15.0,31.875,3768.75,28.11404730902778,0.5,0.625,1
8a85895054a061920154a9c8935d351f,301963573,2,2017-07-04 17:20:17,2017-07-04 16:19:10,10000.0,13000.0,30,0,Other,3.3316383,6.59091,GT Bank,Permanent,Others,50,0,1,Low,0,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,31.487256944444443,0.0,1.0,1
8a8589a053acc39e0153aff9bbd7238a,301984683,12,2017-07-18 21:39:03,2017-07-18 20:37:55,40000.0,48000.0,60,0,Savings,7.169064,9.2160964,UBA,Permanent,Others,36,0,1,High,1,0.8333333333333334,800.0,0,0,0,230000.0,20909.090909090908,20000.0,40000.0,10000.0,11.0,263000.0,23909.090909090908,30.0,15.0,23.181818181818183,3000.0,23.758393308080805,0.18181818181818182,0.9090909090909091,1
8a8589b953d0be470153d20503ec69ee,301992457,12,2017-07-23 21:15:55,2017-07-23 20:15:49,50000.0,57500.0,90,0,Other,3.393302,7.1392383,GT Bank,Self-Employed,Others,30,1,1,High,0,0.8695652173913043,638.8888888888889,0,0,0,300000.0,27272.727272727272,30000.0,50000.0,10000.0,11.0,360900.0,32809.09090909091,90.0,30.0,49.09090909090909,5536.363636363636,26.28832702020202,0.9090909090909091,0.2727272727272727,1
8a858e045b495c30015b54075ab043e5,301972131,4,2017-07-10 20:50:55,2017-07-10 19:49:46,15000.0,18375.0,30,0,Savings,3.36751,6.5585783,Access Bank,Permanent,Others,33,0,1,Medium,1,0.8163265306122449,612.5,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,39000.0,13000.0,30.0,30.0,30.0,3000.0,29.068314043209877,0.6666666666666666,0.6666666666666666,1
8a858e125acd7563015ad16a8f964ab1,301969223,4,2017-07-08 13:16:01,2017-07-08 12:15:53,10000.0,11500.0,15,0,Savings,3.8899917,7.4000895,First Bank,Permanent,Others,44,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,34500.0,11500.0,15.0,15.0,15.0,1500.0,19.86613811728395,0.3333333333333333,0.6666666666666666,0
8a858e185b4923b4015b50807fef1ab5,301971147,4,2017-07-10 10:40:20,2017-07-10 09:40:13,20000.0,24500.0,30,0,Savings,7.360265,9.1441383,GT Bank,Permanent,Others,32,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,37500.0,12500.0,30.0,15.0,25.0,2500.0,23.80309027777778,1.0,0.3333333333333333,1
8a858e1e54e2aa5a0154e2e87bf317e5,301967724,11,2017-07-07 10:33:01,2017-07-07 09:32:54,30000.0,34500.0,30,0,Other,7.0665687,4.8565217,First Bank,Permanent,Graduate,38,0,0,High,0,0.8695652173913043,1150.0,0,0,1,210000.0,21000.0,20000.0,30000.0,10000.0,10.0,249000.0,24900.0,30.0,30.0,30.0,3900.0,28.71070138888889,0.7,0.3,1
8a858e245c214660015c2fec6a70058e,301965710,3,2017-07-05 23:07:22,2017-07-05 22:07:17,10000.0,13000.0,30,0,Savings,3.304745,6.5946496,GT Bank,Permanent,Others,38,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,24500.0,12250.0,30.0,15.0,22.5,2250.0,22.108501157407407,1.0,0.0,0
8a858e345be813ea015becdece40410d,301970339,2,2017-07-09 15:43:54,2017-07-09 14:43:47,10000.0,11500.0,15,0,Savings,3.3855015,6.4583626,GT Bank,Permanent,Others,31,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,13.546400462962962,1.0,0.0,1
8a858e3c5cac9fcc015cacb7b97a0977,301961091,2,2017-07-03 13:39:08,2017-07-03 12:39:03,10000.0,13000.0,30,0,Savings,3.3823659,6.5387607,GT Bank,Permanent,Others,36,0,1,Low,1,0.7692307692307693,433.3333333333333,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,3.8105555555555557,1.0,0.0,1
8a858e4456ced8470156d1fdea681a74,301985666,2,2017-07-19 13:22:01,2017-07-19 12:21:54,10000.0,11500.0,15,0,Savings,5.2545693,13.0120103,GT Bank,Permanent,Others,32,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,30.0,30.0,30.0,3000.0,27.11454861111111,1.0,0.0,1
8a858e585693982b01569e0079561fb1,301976313,7,2017-07-13 16:07:10,2017-07-13 15:07:04,30000.0,39000.0,60,0,Savings,7.4894572,8.9933819,Access Bank,Permanent,Graduate,33,0,0,High,1,0.7692307692307693,650.0,0,0,0,110000.0,18333.333333333332,20000.0,30000.0,10000.0,6.0,137100.0,22850.0,60.0,30.0,35.0,4516.666666666667,25.172631172839505,1.0,0.16666666666666666,1
8a858e645591c24b01559aebf3576da3,301987508,4,2017-07-20 13:02:42,2017-07-20 12:02:32,20000.0,24500.0,30,0,Other,3.3658274,6.6299083,GT Bank,Permanent,Others,39,0,1,Medium,0,0.8163265306122449,816.6666666666666,0,0,1,30000.0,10000.0,10000.0,10000.0,10000.0,3.0,37500.0,12500.0,30.0,15.0,25.0,2500.0,24.796983024691357,0.6666666666666666,1.0,1
8a858e675c3fe0a1015c5315aaae176a,302001051,3,2017-07-28 17:42:19,2017-07-28 16:42:10,10000.0,12500.0,30,0,Savings,3.3157574,6.6609292,GT Bank,Permanent,Others,31,0,1,Low,1,0.8,416.6666666666667,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,26000.0,13000.0,30.0,30.0,30.0,3000.0,29.255405092592593,0.5,0.5,1
8a858e6f5bce1023015bce19dbbf038d,301962686,3,2017-07-04 08:54:49,2017-07-04 07:54:43,20000.0,24500.0,30,1,Savings,7.3330879,9.1747147,Fidelity Bank,Permanent,Others,38,0,1,Medium,1,0.8163265306122449,816.6666666666666,0,0,1,20000.0,10000.0,10000.0,10000.0,10000.0,2.0,26000.0,13000.0,30.0,30.0,30.0,3000.0,20.588512731481483,1.0,0.0,1
8a858e735c5a4bed015c5d0ab47242fb,302001090,2,2017-07-28 18:03:48,2017-07-28 17:03:40,10000.0,11500.0,15,0,Savings,3.5181587,6.6370636,GT Bank,Permanent,Others,44,0,1,Low,1,0.8695652173913043,766.6666666666666,0,0,1,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,15.0,15.0,15.0,1500.0,7.822916666666667,1.0,0.0,1
